Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Full_name
EMP1489,Charlie,JONES,35.0,devops-florida,Inactive,2021-07-05,101015.96,charlie.jones@example.com,-3270216486,Poor,True,Charlie JONES
EMP1490,Bob,GARCIA,30.0,finance-new york,Inactive,2024-02-26,83912.22,bob.garcia@example.com,-1206021287,Average,False,Bob GARCIA
EMP1491,Frank,JONES,25.0,sales-new york,Active,2021-09-29,99669.86,frank.jones@example.com,-6652683414,Average,False,Frank JONES
EMP1492,Alice,SMITH,30.0,admin-new york,Active,2021-05-25,52314.97,alice.smith@example.com,-5999101575,Excellent,False,Alice SMITH
EMP1493,Frank,MILLER,30.0,hr-california,Inactive,2022-10-31,77785.96,frank.miller@example.com,-7647229811,Excellent,False,Frank MILLER
EMP1494,Alice,JONES,30.0,hr-florida,Pending,2022-07-02,62430.86,alice.jones@example.com,-995765727,Poor,False,Alice JONES
EMP1495,Frank,DAVIS,35.0,admin-california,Pending,2024-08-28,98219.54,frank.davis@example.com,-9413475097,Good,True,Frank DAVIS
EMP1496,Grace,WILLIAMS,25.0,admin-illinois,Active,2024-10-21,65494.58,grace.williams@example.com,-8986456521,Average,True,Grace WILLIAMS
EMP1497,David,BROWN,35.0,devops-florida,Pending,2020-02-11,110524.1,david.brown@example.com,-368499514,Average,False,David BROWN
EMP1498,Alice,SMITH,40.0,admin-nevada,Active,2023-05-16,106060.54,alice.smith@example.com,-4214477323,Poor,False,Alice SMITH
EMP1499,Eva,BROWN,35.0,finance-florida,Inactive,2022-07-29,67639.91,eva.brown@example.com,-4913421387,Excellent,True,Eva BROWN
EMP1501,Eva,JONES,35.0,devops-texas,Inactive,2020-05-10,73539.86,eva.jones@example.com,-5349678273,Excellent,True,Eva JONES
EMP1502,Frank,JONES,35.0,hr-nevada,Pending,2023-08-27,70915.38,frank.jones@example.com,-1176741240,Excellent,True,Frank JONES
EMP1503,David,GARCIA,25.0,sales-florida,Pending,2021-10-16,97652.9,david.garcia@example.com,-5131528546,Excellent,False,David GARCIA
EMP1504,Heidi,DAVIS,35.0,hr-florida,Inactive,2022-03-06,101571.25,heidi.davis@example.com,-8150618537,Excellent,False,Heidi DAVIS
EMP1505,David,SMITH,35.0,devops-nevada,Active,2023-11-06,87424.46,david.smith@example.com,-32963346,Average,True,David SMITH
EMP1507,Heidi,WILLIAMS,30.0,devops-california,Pending,2024-07-13,89132.22,heidi.williams@example.com,-617893205,Excellent,True,Heidi WILLIAMS
EMP1508,Frank,GARCIA,25.0,admin-california,Active,2024-03-04,111000.26,frank.garcia@example.com,-4969357823,Good,False,Frank GARCIA
EMP1509,Frank,JOHNSON,35.0,hr-illinois,Inactive,2022-08-07,109584.97,frank.johnson@example.com,-3477695873,Poor,True,Frank JOHNSON
EMP1510,Bob,SMITH,40.0,admin-illinois,Active,2024-11-11,97648.84,bob.smith@example.com,-1314675360,Good,False,Bob SMITH
EMP1511,Grace,JOHNSON,25.0,admin-new york,Active,2021-12-02,78643.43,grace.johnson@example.com,-2751562778,Good,True,Grace JOHNSON
EMP1512,Heidi,DAVIS,30.0,hr-nevada,Active,2024-05-14,55656.8,heidi.davis@example.com,-6304483607,Good,True,Heidi DAVIS
EMP1513,Charlie,MILLER,35.0,devops-texas,Active,2022-07-14,69146.95,charlie.miller@example.com,-5456676639,Excellent,False,Charlie MILLER
EMP1515,Grace,WILLIAMS,40.0,finance-florida,Active,2020-03-18,87364.78,grace.williams@example.com,-2831995297,Good,False,Grace WILLIAMS
EMP1516,Alice,GARCIA,35.0,sales-new york,Active,2023-10-17,50288.67,alice.garcia@example.com,-61558107,Excellent,False,Alice GARCIA
EMP1517,David,MILLER,35.0,hr-new york,Active,2022-02-24,85233.55,david.miller@example.com,-3583286341,Good,True,David MILLER
EMP1518,Bob,GARCIA,25.0,hr-california,Inactive,2024-01-30,86420.19,bob.garcia@example.com,-5563830007,Good,False,Bob GARCIA
EMP1519,Grace,JOHNSON,30.0,hr-florida,Inactive,2024-03-16,63189.82,grace.johnson@example.com,-1867024402,Excellent,False,Grace JOHNSON
EMP1520,Grace,GARCIA,25.0,admin-new york,Pending,2020-09-25,64783.32,grace.garcia@example.com,-3041662410,Average,False,Grace GARCIA
EMP1521,Charlie,DAVIS,25.0,hr-nevada,Pending,2024-06-10,52615.44,charlie.davis@example.com,-1860089218,Average,False,Charlie DAVIS
EMP1523,Alice,DAVIS,25.0,devops-texas,Inactive,2022-06-28,76617.76,alice.davis@example.com,-7314976460,Excellent,True,Alice DAVIS
EMP1524,Heidi,JOHNSON,30.0,admin-nevada,Pending,2023-07-14,50651.32,heidi.johnson@example.com,-3684748835,Poor,False,Heidi JOHNSON
EMP1528,Charlie,JOHNSON,25.0,sales-florida,Active,2023-11-10,115318.7,charlie.johnson@example.com,-6978930745,Excellent,False,Charlie JOHNSON
EMP1529,Alice,JOHNSON,25.0,devops-texas,Active,2024-09-06,90190.69,alice.johnson@example.com,-4520599603,Poor,True,Alice JOHNSON
EMP1531,Heidi,GARCIA,35.0,hr-florida,Active,2020-07-23,106922.49,heidi.garcia@example.com,-8811616201,Excellent,True,Heidi GARCIA
EMP1532,Eva,SMITH,35.0,devops-california,Inactive,2024-02-21,58113.07,eva.smith@example.com,-8123710671,Average,True,Eva SMITH
EMP1533,Alice,SMITH,25.0,admin-nevada,Pending,2020-12-15,73006.26,alice.smith@example.com,-8728660415,Poor,True,Alice SMITH
EMP1534,Eva,WILLIAMS,25.0,hr-california,Active,2020-08-21,78054.43,eva.williams@example.com,-4485959223,Poor,True,Eva WILLIAMS
EMP1535,Eva,MILLER,40.0,devops-florida,Inactive,2023-08-21,112028.67,eva.miller@example.com,-8395894772,Excellent,False,Eva MILLER
EMP1536,Charlie,GARCIA,25.0,admin-texas,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,-5228705621,Good,True,Charlie GARCIA
EMP1537,Heidi,DAVIS,30.0,sales-florida,Inactive,2023-06-06,52017.14,heidi.davis@example.com,-7104331874,Average,True,Heidi DAVIS
EMP1538,Charlie,JONES,40.0,finance-texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,-1097921582,Average,False,Charlie JONES
EMP1539,Frank,JOHNSON,25.0,devops-nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,-5034469458,Average,False,Frank JOHNSON
EMP1540,David,DAVIS,35.0,sales-illinois,Pending,2023-12-05,93276.73,david.davis@example.com,-6488319212,Average,False,David DAVIS
EMP1541,David,JOHNSON,40.0,hr-nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,-4249128964,Poor,True,David JOHNSON
EMP1542,Alice,WILLIAMS,25.0,devops-new york,Pending,2024-10-04,82850.23,alice.williams@example.com,-9994973202,Poor,False,Alice WILLIAMS
EMP1543,Charlie,JOHNSON,25.0,finance-california,Active,2021-11-08,117910.15,charlie.johnson@example.com,-3192227050,Good,False,Charlie JOHNSON
EMP1545,Heidi,GARCIA,25.0,finance-florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,-3866675484,Average,False,Heidi GARCIA
EMP1546,Alice,JONES,25.0,finance-florida,Active,2023-02-15,88436.92,alice.jones@example.com,-8193242686,Excellent,False,Alice JONES
EMP1548,Alice,JOHNSON,30.0,finance-california,Pending,2024-04-20,93383.06,alice.johnson@example.com,-5639836519,Average,False,Alice JOHNSON
EMP1549,Frank,DAVIS,40.0,cloud tech-texas,Pending,2021-03-30,50153.79,frank.davis@example.com,-3758309450,Good,True,Frank DAVIS
EMP1551,Charlie,BROWN,40.0,cloud tech-california,Pending,2021-02-05,63128.04,charlie.brown@example.com,-440907976,Poor,False,Charlie BROWN
EMP1552,Grace,JONES,30.0,finance-new york,Pending,2021-11-23,57543.6,grace.jones@example.com,-2781050921,Good,True,Grace JONES
EMP1553,Bob,BROWN,40.0,finance-nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,-2161070517,Good,False,Bob BROWN
EMP1555,Charlie,GARCIA,30.0,cloud tech-florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,-660138240,Average,False,Charlie GARCIA
EMP1556,Grace,GARCIA,40.0,sales-nevada,Active,2021-07-14,77850.9,grace.garcia@example.com,-2704938619,Average,True,Grace GARCIA
EMP1557,Eva,MILLER,40.0,admin-new york,Inactive,2023-05-18,99001.0,eva.miller@example.com,-4485157918,Good,True,Eva MILLER
EMP1559,Eva,MILLER,35.0,devops-new york,Pending,2023-08-24,118262.56,eva.miller@example.com,-2035713431,Average,True,Eva MILLER
EMP1560,Frank,BROWN,25.0,hr-illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,-4064242955,Poor,False,Frank BROWN
EMP1562,Alice,DAVIS,25.0,admin-california,Active,2021-08-09,97837.32,alice.davis@example.com,-7595587208,Excellent,False,Alice DAVIS
EMP1563,Alice,DAVIS,35.0,admin-illinois,Active,2022-01-04,106981.84,alice.davis@example.com,-6289365434,Poor,True,Alice DAVIS
EMP1565,Alice,JOHNSON,40.0,finance-florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,-182727954,Good,True,Alice JOHNSON
EMP1566,Eva,JOHNSON,30.0,sales-florida,Active,2023-07-21,99324.03,eva.johnson@example.com,-9690515025,Excellent,False,Eva JOHNSON
EMP1567,David,GARCIA,30.0,hr-florida,Active,2023-10-30,55212.83,david.garcia@example.com,-7551254277,Excellent,True,David GARCIA
EMP1568,Bob,DAVIS,40.0,cloud tech-florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,-2079799666,Average,False,Bob DAVIS
EMP1569,Eva,DAVIS,25.0,hr-florida,Pending,2020-11-13,52795.84,eva.davis@example.com,-3459576402,Poor,False,Eva DAVIS
EMP1572,Grace,SMITH,25.0,hr-new york,Active,2023-09-20,73231.85,grace.smith@example.com,-142576269,Poor,False,Grace SMITH
EMP1574,Bob,DAVIS,35.0,finance-new york,Pending,2023-06-10,114302.51,bob.davis@example.com,-1328507250,Poor,False,Bob DAVIS
EMP1575,Alice,MILLER,35.0,finance-texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,-7863767315,Poor,False,Alice MILLER
EMP1578,Bob,JOHNSON,30.0,devops-nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,-5580996131,Poor,True,Bob JOHNSON
EMP1580,Charlie,MILLER,25.0,finance-nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,-6244670461,Poor,True,Charlie MILLER
EMP1585,Heidi,DAVIS,30.0,sales-new york,Active,2024-03-09,77369.48,heidi.davis@example.com,-2059438975,Average,False,Heidi DAVIS
EMP1586,Eva,MILLER,30.0,hr-nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,-740177508,Good,False,Eva MILLER
EMP1587,Charlie,WILLIAMS,25.0,cloud tech-texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,-5465408423,Excellent,False,Charlie WILLIAMS
EMP1588,Bob,BROWN,35.0,admin-nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,-5607540914,Good,False,Bob BROWN
EMP1589,Charlie,JONES,30.0,admin-new york,Pending,2024-09-05,67691.92,charlie.jones@example.com,-863218121,Average,True,Charlie JONES
EMP1591,Bob,GARCIA,30.0,devops-illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,-155029167,Good,True,Bob GARCIA
EMP1592,David,JONES,25.0,hr-illinois,Active,2021-01-31,72245.02,david.jones@example.com,-1546602415,Poor,True,David JONES
EMP1594,Charlie,BROWN,25.0,hr-new york,Active,2023-12-29,101787.14,charlie.brown@example.com,-5973642479,Good,False,Charlie BROWN
EMP1595,Frank,BROWN,30.0,devops-nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,-9624406305,Average,False,Frank BROWN
EMP1596,Eva,JONES,40.0,sales-texas,Active,2023-08-15,92463.94,eva.jones@example.com,-2447951329,Average,True,Eva JONES
EMP1600,Grace,JONES,30.0,sales-nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,-917851384,Excellent,True,Grace JONES
EMP1601,Grace,GARCIA,35.0,sales-texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,-4457702991,Good,False,Grace GARCIA
EMP1603,Charlie,MILLER,40.0,hr-texas,Active,2024-04-08,84134.95,charlie.miller@example.com,-6826911632,Poor,True,Charlie MILLER
EMP1604,Frank,DAVIS,30.0,cloud tech-nevada,Active,2022-11-26,113540.83,frank.davis@example.com,-1942268652,Good,True,Frank DAVIS
EMP1605,Heidi,WILLIAMS,40.0,cloud tech-texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,-6945515887,Average,True,Heidi WILLIAMS
EMP1606,Eva,DAVIS,35.0,sales-illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,-6367747225,Excellent,False,Eva DAVIS
EMP1608,Frank,BROWN,40.0,finance-illinois,Active,2022-10-24,111742.4,frank.brown@example.com,-6630932997,Average,True,Frank BROWN
EMP1609,David,GARCIA,25.0,sales-nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,-1996059328,Good,False,David GARCIA
EMP1610,Bob,JONES,30.0,finance-california,Pending,2020-08-20,83706.17,bob.jones@example.com,-7150968831,Average,False,Bob JONES
EMP1612,Charlie,BROWN,30.0,devops-illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,-397739731,Poor,False,Charlie BROWN
EMP1613,Eva,JOHNSON,30.0,sales-florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,-7819523709,Average,True,Eva JOHNSON
EMP1614,Eva,MILLER,25.0,admin-florida,Pending,2022-08-23,110711.17,eva.miller@example.com,-687616480,Excellent,True,Eva MILLER
EMP1616,Frank,SMITH,40.0,sales-illinois,Active,2021-04-15,76474.79,frank.smith@example.com,-6876112490,Excellent,True,Frank SMITH
EMP1617,Alice,GARCIA,30.0,sales-illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,-2565237340,Excellent,False,Alice GARCIA
EMP1618,Charlie,DAVIS,40.0,sales-illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,-5177345474,Excellent,True,Charlie DAVIS
EMP1621,Heidi,JOHNSON,40.0,hr-illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,-7742229463,Excellent,False,Heidi JOHNSON
EMP1622,Grace,DAVIS,30.0,hr-florida,Active,2024-10-25,55867.23,grace.davis@example.com,-3039429044,Excellent,False,Grace DAVIS
EMP1623,Grace,JOHNSON,35.0,admin-texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,-8867925297,Good,True,Grace JOHNSON
EMP1625,Frank,JOHNSON,25.0,admin-florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,-6015343323,Average,True,Frank JOHNSON
EMP1627,Heidi,MILLER,30.0,hr-illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,-3506158147,Poor,False,Heidi MILLER
EMP1628,Frank,DAVIS,40.0,devops-new york,Pending,2020-08-31,102346.99,frank.davis@example.com,-8810798333,Excellent,True,Frank DAVIS
EMP1629,Charlie,DAVIS,25.0,admin-illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,-2337209483,Good,True,Charlie DAVIS
EMP1630,Alice,SMITH,30.0,finance-nevada,Active,2024-07-05,56376.2,alice.smith@example.com,-1312840332,Average,True,Alice SMITH
EMP1631,Grace,BROWN,25.0,cloud tech-california,Active,2022-01-29,55602.78,grace.brown@example.com,-9977180512,Good,False,Grace BROWN
EMP1632,Grace,JONES,40.0,sales-nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,-7171731892,Good,False,Grace JONES
EMP1633,Charlie,SMITH,40.0,finance-texas,Active,2024-10-07,95981.9,charlie.smith@example.com,-9749096172,Average,True,Charlie SMITH
EMP1634,Eva,JOHNSON,30.0,cloud tech-illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,-9970469471,Good,True,Eva JOHNSON
EMP1635,Alice,JOHNSON,35.0,admin-nevada,Active,2020-11-18,56079.0,alice.johnson@example.com,-5878444834,Average,True,Alice JOHNSON
EMP1637,Bob,DAVIS,25.0,sales-california,Pending,2024-08-26,89137.97,bob.davis@example.com,-8772216416,Average,False,Bob DAVIS
EMP1638,Frank,JOHNSON,35.0,admin-illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,-5823133483,Excellent,True,Frank JOHNSON
EMP1639,Eva,GARCIA,30.0,finance-illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,-5871493924,Poor,True,Eva GARCIA
EMP1641,Heidi,MILLER,30.0,hr-florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,-9643474523,Average,True,Heidi MILLER
EMP1642,Heidi,GARCIA,25.0,hr-texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,-5557469659,Poor,False,Heidi GARCIA
EMP1643,David,SMITH,35.0,finance-california,Pending,2023-01-02,50680.62,david.smith@example.com,-6065274032,Average,True,David SMITH
EMP1644,David,GARCIA,35.0,cloud tech-florida,Pending,2024-03-13,107475.23,david.garcia@example.com,-4450566587,Average,False,David GARCIA
EMP1645,Charlie,JONES,40.0,hr-california,Active,2023-03-20,68835.3,charlie.jones@example.com,-3398741131,Good,True,Charlie JONES
EMP1646,David,JONES,40.0,devops-new york,Active,2024-02-15,66943.96,david.jones@example.com,-5797067348,Poor,True,David JONES
EMP1647,David,SMITH,30.0,admin-illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,-9601054856,Excellent,False,David SMITH
EMP1648,Bob,GARCIA,40.0,sales-texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,-4172156228,Average,True,Bob GARCIA
EMP1649,Frank,JONES,40.0,sales-california,Inactive,2021-01-09,118907.63,frank.jones@example.com,-4938173597,Poor,False,Frank JONES
EMP1650,Eva,DAVIS,40.0,admin-illinois,Active,2020-04-20,86801.48,eva.davis@example.com,-4884021556,Good,False,Eva DAVIS
EMP1652,Heidi,DAVIS,35.0,devops-texas,Active,2023-10-12,64752.67,heidi.davis@example.com,-4902166669,Poor,False,Heidi DAVIS
EMP1653,Frank,JONES,35.0,sales-california,Active,2023-01-28,68399.43,frank.jones@example.com,-8085096084,Excellent,False,Frank JONES
EMP1654,Frank,MILLER,35.0,admin-florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,-8749511917,Excellent,False,Frank MILLER
EMP1655,Frank,JONES,40.0,hr-florida,Active,2023-03-16,59179.74,frank.jones@example.com,-1828197930,Excellent,False,Frank JONES
EMP1656,David,DAVIS,25.0,devops-california,Active,2023-02-11,80255.31,david.davis@example.com,-6477251294,Average,False,David DAVIS
EMP1657,Charlie,WILLIAMS,30.0,finance-texas,Active,2022-05-13,84971.85,charlie.williams@example.com,-7860694095,Average,False,Charlie WILLIAMS
EMP1658,Frank,BROWN,40.0,hr-california,Pending,2024-10-24,89748.42,frank.brown@example.com,-35624394,Good,False,Frank BROWN
EMP1659,Charlie,JOHNSON,25.0,admin-california,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,-8739592322,Good,False,Charlie JOHNSON
EMP1660,Frank,GARCIA,35.0,hr-california,Pending,2023-02-15,115229.12,frank.garcia@example.com,-4210890284,Poor,True,Frank GARCIA
EMP1661,Alice,WILLIAMS,40.0,cloud tech-california,Pending,2023-05-25,63927.07,alice.williams@example.com,-1553334263,Good,True,Alice WILLIAMS
EMP1662,Charlie,JONES,35.0,hr-california,Pending,2022-11-11,84124.56,charlie.jones@example.com,-3350271606,Excellent,False,Charlie JONES
EMP1663,Bob,MILLER,40.0,sales-california,Inactive,2023-07-17,116961.61,bob.miller@example.com,-3607763368,Excellent,True,Bob MILLER
EMP1664,Frank,SMITH,40.0,devops-illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,-1128981230,Average,False,Frank SMITH
EMP1665,Charlie,JONES,35.0,admin-california,Inactive,2023-08-30,70394.94,charlie.jones@example.com,-7955633184,Excellent,False,Charlie JONES
EMP1666,Grace,MILLER,35.0,finance-california,Pending,2023-04-17,86465.5,grace.miller@example.com,-7481700665,Poor,True,Grace MILLER
EMP1667,Charlie,BROWN,30.0,cloud tech-new york,Pending,2021-04-25,96341.58,charlie.brown@example.com,-1554164315,Excellent,False,Charlie BROWN
EMP1668,Bob,JONES,30.0,admin-florida,Active,2020-07-14,54465.47,bob.jones@example.com,-7045023289,Excellent,False,Bob JONES
EMP1669,Alice,DAVIS,25.0,finance-illinois,Active,2020-07-31,68371.66,alice.davis@example.com,-2822700933,Poor,False,Alice DAVIS
EMP1670,Grace,SMITH,35.0,admin-new york,Pending,2021-08-04,81021.23,grace.smith@example.com,-5962622821,Good,False,Grace SMITH
EMP1671,Charlie,MILLER,25.0,cloud tech-nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,-5120734653,Good,True,Charlie MILLER
EMP1674,Eva,BROWN,35.0,finance-illinois,Active,2024-07-06,56268.78,eva.brown@example.com,-3161177686,Excellent,False,Eva BROWN
EMP1675,Grace,JONES,35.0,admin-california,Active,2020-01-01,86632.14,grace.jones@example.com,-2904774257,Poor,True,Grace JONES
EMP1676,Charlie,BROWN,35.0,hr-florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,-5917793237,Excellent,False,Charlie BROWN
EMP1678,Frank,JOHNSON,30.0,finance-illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,-3424579888,Excellent,True,Frank JOHNSON
EMP1679,Grace,JOHNSON,40.0,admin-california,Active,2022-05-14,93772.61,grace.johnson@example.com,-4256529059,Poor,False,Grace JOHNSON
EMP1680,Eva,GARCIA,35.0,devops-nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,-3202032649,Excellent,False,Eva GARCIA
EMP1681,Bob,JONES,30.0,admin-california,Active,2023-07-28,81874.01,bob.jones@example.com,-9775396736,Good,True,Bob JONES
EMP1682,Heidi,DAVIS,30.0,hr-texas,Active,2020-04-11,117880.14,heidi.davis@example.com,-9487148551,Average,False,Heidi DAVIS
EMP1683,Bob,BROWN,35.0,hr-new york,Pending,2022-06-16,100897.49,bob.brown@example.com,-4578715840,Average,True,Bob BROWN
EMP1684,Charlie,SMITH,25.0,finance-new york,Inactive,2022-05-10,71810.37,charlie.smith@example.com,-5608213710,Average,True,Charlie SMITH
EMP1685,Frank,MILLER,40.0,devops-texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,-8425476817,Poor,False,Frank MILLER
EMP1686,Alice,MILLER,35.0,finance-texas,Pending,2022-08-20,62712.26,alice.miller@example.com,-2683230357,Average,False,Alice MILLER
EMP1687,Eva,JONES,40.0,cloud tech-texas,Pending,2021-05-24,76935.85,eva.jones@example.com,-9298808582,Good,True,Eva JONES
EMP1688,David,DAVIS,25.0,admin-florida,Pending,2024-04-27,56577.22,david.davis@example.com,-8252129327,Poor,True,David DAVIS
EMP1689,David,JOHNSON,40.0,finance-nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,-9634064685,Good,True,David JOHNSON
EMP1690,Bob,JOHNSON,35.0,finance-nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,-7752401483,Excellent,True,Bob JOHNSON
EMP1691,David,MILLER,25.0,admin-nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,-3991062271,Excellent,False,David MILLER
EMP1692,Bob,JONES,40.0,admin-texas,Active,2023-04-05,104843.27,bob.jones@example.com,-3626693350,Excellent,False,Bob JONES
EMP1693,Charlie,BROWN,35.0,cloud tech-new york,Active,2022-10-20,56398.11,charlie.brown@example.com,-3426192371,Excellent,False,Charlie BROWN
EMP1694,Alice,JOHNSON,25.0,hr-nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,-4501848196,Good,False,Alice JOHNSON
EMP1695,Heidi,BROWN,30.0,hr-illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,-3741897214,Poor,False,Heidi BROWN
EMP1696,David,DAVIS,25.0,devops-florida,Inactive,2024-01-23,59431.25,david.davis@example.com,-4064176926,Poor,True,David DAVIS
EMP1697,Heidi,JOHNSON,40.0,sales-california,Pending,2023-11-28,84306.44,heidi.johnson@example.com,-4381199536,Average,False,Heidi JOHNSON
EMP1698,Frank,JOHNSON,35.0,devops-florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,-6601444855,Good,False,Frank JOHNSON
EMP1699,Charlie,WILLIAMS,25.0,sales-new york,Inactive,2021-08-28,107359.3,charlie.williams@example.com,-4510173972,Excellent,False,Charlie WILLIAMS
EMP1702,Grace,SMITH,30.0,sales-nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,-3599660576,Average,True,Grace SMITH
EMP1703,Frank,GARCIA,40.0,devops-california,Active,2020-07-16,86624.04,frank.garcia@example.com,-9806603919,Good,True,Frank GARCIA
EMP1704,Charlie,JONES,30.0,cloud tech-new york,Active,2022-09-21,63413.16,charlie.jones@example.com,-5146074554,Good,True,Charlie JONES
EMP1705,Grace,JONES,40.0,sales-illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,-3470574237,Good,False,Grace JONES
EMP1706,Bob,BROWN,25.0,admin-nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,-8565271558,Poor,True,Bob BROWN
EMP1707,Alice,GARCIA,35.0,sales-nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,-8354116596,Excellent,True,Alice GARCIA
EMP1709,Bob,GARCIA,25.0,devops-new york,Pending,2022-02-28,63262.23,bob.garcia@example.com,-2501394883,Good,False,Bob GARCIA
EMP1711,Frank,JOHNSON,40.0,devops-nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,-6425856260,Average,True,Frank JOHNSON
EMP1713,Frank,BROWN,35.0,sales-california,Inactive,2022-04-24,103492.91,frank.brown@example.com,-2407333372,Poor,False,Frank BROWN
EMP1715,Eva,GARCIA,35.0,finance-florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,-8936289695,Poor,True,Eva GARCIA
EMP1717,Frank,BROWN,25.0,devops-california,Pending,2022-11-13,88942.62,frank.brown@example.com,-1253892186,Average,False,Frank BROWN
EMP1718,Charlie,GARCIA,25.0,cloud tech-florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,-8519358373,Average,False,Charlie GARCIA
EMP1719,David,BROWN,30.0,hr-california,Active,2023-03-14,77985.88,david.brown@example.com,-9079779611,Average,True,David BROWN
EMP1720,Bob,JOHNSON,35.0,finance-new york,Inactive,2024-08-18,112931.69,bob.johnson@example.com,-878057214,Poor,False,Bob JOHNSON
EMP1722,Alice,BROWN,35.0,hr-florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,-3748453985,Good,True,Alice BROWN
EMP1723,Alice,SMITH,40.0,cloud tech-california,Pending,2020-03-25,72352.16,alice.smith@example.com,-2895090590,Average,True,Alice SMITH
EMP1726,Charlie,WILLIAMS,30.0,hr-texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,-6672521451,Poor,False,Charlie WILLIAMS
EMP1727,Eva,WILLIAMS,25.0,finance-illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,-6471246334,Excellent,True,Eva WILLIAMS
EMP1729,David,BROWN,30.0,cloud tech-california,Inactive,2021-10-24,97931.66,david.brown@example.com,-512080055,Average,True,David BROWN
EMP1730,Bob,WILLIAMS,40.0,finance-california,Inactive,2021-01-25,72451.69,bob.williams@example.com,-4099512396,Poor,True,Bob WILLIAMS
EMP1731,Alice,SMITH,35.0,admin-california,Pending,2024-08-09,119311.14,alice.smith@example.com,-2835129591,Poor,True,Alice SMITH
EMP1732,Charlie,SMITH,40.0,cloud tech-new york,Active,2023-11-04,76167.46,charlie.smith@example.com,-7282709080,Good,False,Charlie SMITH
EMP1733,Bob,GARCIA,25.0,devops-texas,Active,2023-06-25,114871.08,bob.garcia@example.com,-4415298216,Average,False,Bob GARCIA
